2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,0x89c98cc6d9917b615257e5704e83906402f0f91f,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,0x4a0d27a1044dd871a93275de5109e5f5efc4d46e,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,0x3681828da105fc3c44e212f6c3dc51a0a5a6f5c6,Offline
2135,OmiseGO.com,https://OmiseGO.com,ETH,Phishing,OmiseGO,0xe4fa5149306b12d51dc0d04e5e95bc9704ccaad7,Offline
2153,wallet-ethereum.net,https://wallet-ethereum.net,ETH,Phishing,Wallets,0xf902aa3a62f9e28878129e1a8f1eb71e4fd7a88c,Offline
2193,qtum-token.com,https://qtum-token.com,ETH,Phishing,Qtum,0x4bf722014e54aeab05fcf1519e6e4c0c3f742e43,Offline
2163,omise-go.io,http://omise-go.io,ETH,Phishing,OmiseGO,0xda657e9fa116900fab8178e5580a3a6cedd89f3c,Offline
2218,enigma-tokens.co,https://enigma-tokens.co,ETH,Phishing,Engima,0x2d4498a2cf71f5b0946f0ebcfff97ca9d0cd5d04,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,0xbe3364dfb8158a3e452ff96aeb247bf3f5f019b5,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,0x1e75f03ff928bca6c1692179679afc0223d7824f,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,0xbe3364dfb8158a3e452ff96aeb247bf3f5f019b5,Offline
2219,change-bank.co,http://change-bank.co,ETH,Phishing,ChangeBank,0x1e75f03ff928bca6c1692179679afc0223d7824f,Offline
2223,kyber-network.co,https://kyber-network.co,ETH,Phishing,Kyber,0x5e5d6f6706420f932d796c0f28a83b26dabcfd8d,Offline
2161,monetha-crowdsale.com,http://monetha-crowdsale.com,ETH,Fake ICO,Monetha,0x6fcf42fcd9c6a54b64d1b52083700142952a2805,Offline
2187,kirkik.com,https://kirkik.com,ETH,Phishing,KIN,0xf8e676094628776690dbf83fa31f08aa14fd3fb8,Offline
2468,blockstack.network,http://blockstack.network,ETH,Phishing,Blockstack,0xad0c88f3313abbce2185597e87a15f764e948a46,Offline
2226,kin.kikpro.co,https://kin.kikpro.co,ETH,Phishing,KIN,0x8b3b831d767fad1ab0ad52a38777acb98630f8a7,Offline
2186,monetha.ltd,https://monetha.ltd,ETH,Phishing,Monetha,0x4999924fd714092fe92ca9a792a8549f798c1dc2,Offline
2249,iconn.foundation,https://iconn.foundation,ETH,Phishing,ICON,0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,Offline
2245,air-token.com,https://air-token.com,ETH,Phishing,AirToken,0xe9aa3a74e3d62274f221eca42736cadc14ccffaf,Offline
2222,pyro0.github.io,https://pyro0.github.io,ETH,Scamming,ENS,0x7c203685291149d5dad4308781f42a6b945df4e1,Offline
2139,unocoin.fund,https://unocoin.fund,ETH,Phishing,Unocoin,0x52b7c8857be3853fa68e09d9ba7a9adf075040ea,Offline
2151,myethwallet.io,https://myethwallet.io,ETH,Phishing,MyEtherWallet,0xd9932453997ddf36fe114c9f22bebb9ee77b2921,Offline
2204,kin-klk.com,https://kin-klk.com,ETH,Phishing,KIN,0x5d3f32f4b2e99fb79d2f6a1cbf3aa7390f8fc751,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,0xf0a924661b0263e5ce12756d07f45b8668c53380,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,0x4423b4d5174dd6fca701c053bf48faeaaaee59f0,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,0xf0a924661b0263e5ce12756d07f45b8668c53380,Offline
2132,ziber.io,http://ziber.io,ETH,Scamming,,0x4423b4d5174dd6fca701c053bf48faeaaaee59f0,Offline
2185,vlberate.io,https://vlberate.io,ETH,Phishing,Viberate,0x57d02550f47dd932d2fb84e0aa883c9d8d53c313,Offline
2169,etherdelta.gilthub.io,https://etherdelta.gilthub.io,ETH,Phishing,EtherDelta,0x6506827d91659e871fc7267160ba1c3407195270,Offline
2265,protostokenhub.com,http://protostokenhub.com/,ETH,Phishing,Protos,0xd92559e1f1d2e84f4964f45256693d03833d7d44,Offline
2230,kybernet.network,https://kybernet.network,ETH,Phishing,Kyber,0x008f3db10374099a11ec263415cb88c952abeedc,Offline
2207,red-pulse.tech,https://red-pulse.tech,ETH,Phishing,RedPulse,0x052f585fa599bfb4bed290ff30c057627ccd8059,Offline
2236,charge-bank.com,http://charge-bank.com,ETH,Phishing,ChangeBank,0x34743ffa1f93e745668725e44efeb3c50a237796,Offline
2254,reall.markets,http://reall.markets/,ETH,Phishing,REAL,0xb116d83c919d6661dc20246d312b702f0cdf297c,Offline
2152,tenxpay.io,https://tenxpay.io,ETH,Phishing,TenX,0x68b0e0db7918c0211ea1fb78292a879839137dd0,Offline
2242,smartcontractlink.com,https://smartcontractlink.com,ETH,Phishing,Chainlink,0x1c50139c266559b29d7cb27635e0da13bef76a09,Offline
2175,herotokens.io,https://herotokens.io,ETH,Phishing,Hero,0x57b818a1070373e21fcedf48d4368e1703c75852,Offline
2322,soam.co,http://soam.co/,ETH,Phishing,Soam,0x05e3650bfc907cc1b3c774f0c053c8b990ce1a4b,Offline
2247,smartcontract.live,https://smartcontract.live,ETH,Phishing,LINK,0xabc490af011c8e354b7d2112648883fe9e511695,Offline
77,myetherwallet.com.de,http://myetherwallet.com.de,ETH,Phishing,MyEtherWallet,0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,Offline
2165,monetha.me,https://monetha.me,ETH,Phishing,Monetha,0x44a7ff01f7d38c73530c279e19d31527bdcf8c78,Offline
2311,etherparty.in,http://etherparty.in/,ETH,Phishing,Etherparty,0x0dcc89f3091d3ef66e00fb595ed0fafef4434192,Offline
2170,dmarket.ltd,http://dmarket.ltd,ETH,Phishing,DMarket,0xf1e250f2a27ab7ec5b82b287f2799260448cd51d,Offline
2233,chainlink.tech,https://chainlink.tech,ETH,Scamming,Chainlink,0x4da9608f15c504a2b5c46491d9ccf257c5e2ff71,Offline
2167,etnerscan.io,https://etnerscan.io,ETH,Phishing,Etherscan,0x1de23f02e185fdc4f6bacc98d6c6419370e38538,Offline
2349,omegaone.co,http://omegaone.co/,ETH,Phishing,Omega,0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,Offline
2262,kinkik.in,http://kinkik.in/,ETH,Phishing,KIN,0x854b62b692ac8411c3a45463c44cbdabac2d6913,Offline
2237,change-bank.org,https://change-bank.org,ETH,Phishing,ChangeBank,0x8ee2ba41ef59b5773e5909451e0b8bad4e59a81b,Offline
2313,warchain.org,http://warchain.org/,ETH,Phishing,Wanchain,0x1c2fb401d3dc4fd8131ccfc4589f281d58921402,Offline
2308,smartlands.tech,http://smartlands.tech/,ETH,Phishing,Smartlands,0x893676c4a94f6ecdc33a18438bbdcfe9e6c68a9a,Offline
2379,artoken.co,http://artoken.co/,ETH,Phishing,Artoken,0xb9ae74beafe4025cc0fcfb5e190169f2d7f0b563,Offline
2390,ripiocreditnetwork.co,http://ripiocreditnetwork.co/,ETH,Phishing,Ripio,0x85704b506e10b10d714ead28cde947baa58f0ea4,Offline
2206,bitj0b.io,https://bitj0b.io,ETH,Phishing,Bitjob,0xd821dfb705333d2c16e0c0c0be75ce360cca566a,Offline
2350,myehterwaliet.com,http://myehterwaliet.com/,ETH,Phishing,MyEtherWallet,0x37c81cc9ff71d0f97849a947bf22e8e529b72230,Offline
2325,upfirng.com,http://upfirng.com/,ETH,Phishing,Upfiring,0x801d03f4d053242afbc2949c141bab4270ca6707,Offline
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x2da8703d18afed53b303119e4ff06cf035a9fadb,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,Active
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x660d30d1fbafdc88a1951370cbe2b3094dbf224b,Active
2273,cindicator.pro,http://cindicator.pro/,ETH,Phishing,Cindicator,0x17bd6f815fb71a77dc20e12177c4d763a3f67632,Offline
2387,senstoken.com,http://senstoken.com/,ETH,Phishing,Sense,0x22374a2e9e19bcea56e64f9de3329670cd1a458c,Offline
2406,utrust.so,http://utrust.so/,ETH,Phishing,Utrust,0x8a46aa04725b2e2029bdcb924d671fd6a9c11dab,Offline
2400,unlversa.io,http://unlversa.io/,ETH,Phishing,Universa,0x6d8a1bc0ae09ae5cfd4a7a2a59194598734ceea5,Offline
2426,quantstamp.com.co,https://quantstamp.com.co,ETH,Phishing,QuantStamp,0xfbc79a80ffa84253611e8f9a82f18e9e93ceee81,Offline
2424,quantstamp.com.ua,https://quantstamp.com.ua,ETH,Phishing,QuantStamp,0x7c57981af4cee87567774b53f9da1bfceb8b944b,Offline
2385,ripiocredit.net,http://ripiocredit.net/,ETH,Phishing,Ripio,0x501577cd4865d7d50664a1519a79f1c0e7069154,Offline
2346,request-network.net,http://request-network.net/,ETH,Phishing,Request,0x49311a81f5f5df6c109599ed5d7413d85b8bca18,Offline
2368,myetereumwallet.com,http://myetereumwallet.com/,ETH,Phishing,MyEtherWallet,0x62404bfb3e1c464f17e3af0c139e39d0703ae4a1,Offline
2436,stormtoken.co,http://stormtoken.co/,ETH,Phishing,Storm,0x316b3b83c33b20249b61ded124f2620d8e823793,Offline
2307,enijncoin.io,http://enijncoin.io/,ETH,Phishing,Enjin,0x8cf893f11f6037b14f0f827b9ed6aeef38931fb4,Offline
2375,block-v.io,http://block-v.io/,ETH,Phishing,Blockv,0xab215957873deadd9512fbde29e6c12bea1dd1a1,Offline
2181,atlant.solutions,https://atlant.solutions,ETH,Phishing,Atlant,0x3fcb2d173389b7cd8079ef8b439dbd92e7e0ae28,Offline
2292,cobinhood.io,http://cobinhood.io/,ETH,Phishing,Cobinhood,0x920adc9a060cda345fdec2fdebad6ebf38edf83d,Offline
2431,wancha.in,http://wancha.in/,ETH,Phishing,Wanchain,0xd754b5bf41b84bcb49cb952f858318640abc60e0,Offline
2384,ico.ripiocredits.com,http://ico.ripiocredits.com/,ETH,Phishing,Ripio,0x33f6ee23ee223c4558a95bf4c0e9f5ed21e06319,Offline
2438,stormltoken.com,http://stormltoken.com/,ETH,Phishing,Storm,0x71108be9c232722dd6839a6fbad171cf44d3ffaf,Offline
2341,enjincoin.pw,http://enjincoin.pw/,ETH,Phishing,Enjin,0xb71df0dbbb9754c1aa9115253f4ebb7ef3f8a57c,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,0x3b0009071a0a9983e9aab537fd8c9ad478310aeb,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,0xc38d14bf89e0001260bb349a006d7e491e5f43ad,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,0x3b0009071a0a9983e9aab537fd8c9ad478310aeb,Offline
2143,decentraland.pro,https://decentraland.pro,ETH,Phishing,Decentraland,0xc38d14bf89e0001260bb349a006d7e491e5f43ad,Offline
2155,statustoken.im,http://statustoken.im,ETH,Phishing,Status,0x685445fe51b31790538890a6468851afbf7a0519,Offline
2421,xn--quanstamp-tmd.com,https://xn--quanstamp-tmd.com,ETH,Phishing,QuantStamp,0xeed7072fcf46733833249d1e979c44fe4f2a23a2,Offline
2437,xn--quanttamp-42b.com,http://xn--quanttamp-42b.com/,ETH,Phishing,Quantstamp,0x0ae775637e63fa95855246fd82e96802d05883fc,Offline
2441,stormtoken.eu,http://stormtoken.eu/,ETH,Phishing,Storm,0xa3e52a23060ccdfe186822b52bf60a07451e094e,Offline
2607,tokenselfkey.org,http://tokenselfkey.org,ETH,Phishing,Selfkey,0x52005b77fbebf53cfd9527a388f58d0431aaaa3e,Offline
2458,xn--zero-zxb.com,http://xn--zero-zxb.com,ETH,Phishing,Tzero,0xa0d67bf1ae91b6b705abd4f695cc13edaacd0d02,Offline
2366,storrntoken.com,http://storrntoken.com/,ETH,Phishing,Storm,0x8dcdb7fc9f541825ba57fb47d5204317fc609590,Active
2372,stormtoken.cc,http://stormtoken.cc/,ETH,Phishing,Storm,0xa2896b45f8bd313b777f1027724da1b5f2205a58,Offline
2523,hellobloom.me,http://hellobloom.me,ETH,Phishing,Hellobloom,0x51dcd13361c5d921d2c4818e419011301e7be34e,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0x7e3d7d8e31b3f472fcd3c1552a9f009131c50c6c,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0x4bf722014e54aeab05fcf1519e6e4c0c3f742e43,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,Offline
2258,omisegotoken.com,http://omisegotoken.com/,ETH,Phishing,OmiseGo,0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,Offline
2416,quantslamp.com,http://quantslamp.com/,ETH,Phishing,Quantstamp,0xda1cc010259496d407a764c381d0e82182d68d89,Offline
2282,real-markets.io,http://real-markets.io/,ETH,Phishing,REALMarkets,0x143494359bbacc878308075c1c9fa05fcda96651,Offline
2395,dentacoin.in,http://dentacoin.in/,ETH,Phishing,Dentacoin,0xa35e3534917e471540345733b8f23e7bad54681b,Offline
2370,privatix.pro,http://privatix.pro/,ETH,Phishing,Privatix,0x071cf579507dd0661845694f709e68cf7ea506a4,Offline
2522,mobus.network,http://mobus.network,ETH,Phishing,Mobius,0xa5797ea738abf85db7b3f2e04a4a40a5180044a8,Offline
2173,etherdelta.githulb.io,https://etherdelta.githulb.io,ETH,Phishing,EtherDelta,0x7cbc4e0d168744912c5afc081499145bbdc51e69,Offline
2420,quantsstamps.com,http://quantsstamps.com,ETH,Phishing,QuantStamp,0x42ff5fff0e369ef6880875efcacb3b7c77974abc,Offline
2449,quantstamp-ico.com,http://quantstamp-ico.com,ETH,Phishing,Quanstamp,0x7f85d875eaf39525004e8ac2bc1e83786d7dfd77,Offline
2463,xn--waxtokn-y8a.com,http://xn--waxtokn-y8a.com,ETH,Phishing,Wax,0x1494403137159bb0dc545d11963fdf797ea1ecab,Offline
2320,vvanchain.org,http://vvanchain.org/,ETH,Phishing,Wanchain,0x88698a2ff09506596a88a1af9d103a420ba46a3e,Offline
2518,tokensale.gamefllp.com,http://tokensale.gamefllp.com,ETH,Phishing,Gameflip,0x9d0b8447f16d6bc1de2b52d63e9c487bd778a91d,Offline
2435,storntoken.com,http://storntoken.com/,ETH,Phishing,Storm,0x1e67f055367bcbce045e1211f09355eb7411236f,Offline
2502,bitclaive.com,http://bitclaive.com,ETH,Phishing,BitClave,0xab1c30cd2d9964b3b845ef744e2e4043739430e5,Offline
2221,tokensale.kyber.digital,https://tokensale.kyber.digital,ETH,Phishing,Kyber,0x7a18cfc4a36e48163034e51a9ed19d4bdea05f6f,Offline
2455,spectre-ai.org,http://spectre-ai.org,ETH,Phishing,Spectre,0x6e3e57e536aab05950774945d9cdbf506865c52f,Offline
2499,ico-wacoin.com,http://ico-wacoin.com,ETH,Phishing,Wabi,0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,Offline
2312,wanchains.org,http://wanchains.org/,ETH,Phishing,Wanchain,0x2a7d04018d7295d8069ec9721ee415c4bdc57909,Offline
2530,propsproject.tech,http://propsproject.tech,ETH,Phishing,Props,0x57dcf20135b0cb9d167e8ebfe13b84bfd67645ed,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,0xf0fc2d4d550253d8c165c599e0cccf221c7eb7b5,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,0x96ae446782c99e952f17626826c83bfdce53fae7,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,0xf0fc2d4d550253d8c165c599e0cccf221c7eb7b5,Offline
2433,storm-token.com,http://storm-token.com/,ETH,Phishing,Storm,0x96ae446782c99e952f17626826c83bfdce53fae7,Offline
2519,qlink-ico.com,http://qlink-ico.com,ETH,Phishing,Qlink,0xeb8b629df028f5353649460f1c06bf394de8641f,Offline
2444,elite888-ico.com,http://elite888-ico.com/,ETH,Phishing,Elite888,0xd50fcd07007255599a9a8cedd881f863bcd65eb1,Offline
2459,t-zero.org,http://t-zero.org,ETH,Phishing,Tzero,0xe54659243f8542d6abfd15bbff69f62465786756,Offline
2459,t-zero.org,http://t-zero.org,ETH,Phishing,Tzero,0x51dcd13361c5d921d2c4818e419011301e7be34e,Offline
2545,sirinlbs.com,http://sirinlbs.com,ETH,Phishing,SirinLabs,0xa7a020ae798a0a026c57ed6cbe48b21d3dbbec5b,Offline
2248,centra.vip,https://centra.vip,ETH,Phishing,CentraTech,0xfad17c9da2bebf758e3bc0c99d1abe8af7e96ed1,Offline
2402,dmarkt.io,http://dmarkt.io/,ETH,Phishing,Dmarket,0xf3ae45d5a0b8efb41444101267b56e6795051fac,Offline
2551,changellyli.com,http://changellyli.com,ETH,Phishing,Changelly,0x4c191dca6cecfa1e55caa3cf178eea52728b13e7,Offline
2452,qauntstamp.com,http://qauntstamp.com,ETH,Phishing,Quanstamp,0x504f1e10da987490db4f0d92931497f635e240e8,Offline
2582,xn--hapeshit-ez9c2y.com,http://xn--hapeshit-ez9c2y.com/,ETH,Phishing,Bitcoin,0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,Offline
2345,requestnetwork.live,http://requestnetwork.live/,ETH,Phishing,Request,0x8374aa52bf36eabca06e33c4163a081f53e39aa3,Offline
2310,enjincoin.me,http://enjincoin.me/,ETH,Phishing,Enjin,0x05dd62c007cde143b402fa5da3937c40c70b4b14,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,0xeaceb8e777dc8b1c11b8730904d13fbda070846f,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,0x0a78fa6dab70385dd46fbdd20da5d868eb43f904,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,0xeaceb8e777dc8b1c11b8730904d13fbda070846f,Offline
2536,sirin-labs.com,http://sirin-labs.com,ETH,Phishing,SirinLabs,0x0a78fa6dab70385dd46fbdd20da5d868eb43f904,Offline
2554,envion-ico.org,http://envion-ico.org,ETH,Phishing,Envion,0x0387cfc283ffcf25a4a6a61e832545bbeb7c8fda,Offline
2540,sirnlabs.com,http://sirnlabs.com,ETH,Phishing,SirinLabs,0xb37722e14fcfc78a56312a9a746c5474822002f2,Offline
2591,zilliaq.com,http://zilliaq.com/,ETH,Phishing,Zilliqa,0x72a66bba491f0c696c4c4e3154d07b241d371944,Active
2460,autcus.org,http://autcus.org,ETH,Phishing,Auctus,0x784205acd9423a2044d09e41642a71e087162861,Offline
2625,selfkey.co,http://selfkey.co,ETH,Phishing,Selfkey,0xb2ac8e363ea34201df532a01522a006fcaa389ee,Offline
2378,stormtoken.site,http://stormtoken.site/,ETH,Phishing,Storm,0xe10c24ca7bf18640fcb35e059919348891922a3b,Active
2624,etherzero.org,http://etherzero.org,ETH,Scamming,Etherzero,0xf33068d5e798f6519349ce32669d1ec940db1193,Active
2534,propsprojects.com,http://propsprojects.com,ETH,Phishing,Props,0xfcdd417b449c982fc9b6d7b117e417682e81b627,Offline
2485,envoin.org,http://envoin.org,ETH,Phishing,Envion,0x25ce2252a80c1c4fdf12fd9c608858c23b3094ef,Offline
2736,iost.co,http://iost.co,ETH,Phishing,Iost,0x545f5e5c54d8ac72af1c7de8c070387b73841a24,Active
2736,iost.co,http://iost.co,ETH,Phishing,Iost,0x0059b14e35dab1b4eee1e2926c7a5660da66f747,Active
2565,singularty.net,http://singularty.net,ETH,Phishing,Singularity,0x7f2b4801c338a7b3cc322bfaf151afea8708e8e0,Offline
2462,dmarket.pro,http://dmarket.pro,ETH,Phishing,Dmarket,0xd912289c9f079b0655737a55fd5d745501ecefc7,Offline
2189,the-ether.pro,https://www.the-ether.pro,ETH,Scamming,Web Wallet,0xc4b51a247514901faf1b6b1da9f0836066e64407,Offline
2616,xn--myeherwalet-ns8exy.com,http://xn--myeherwalet-ns8exy.com,ETH,Phishing,MyEtherWallet,0x58a166f9a6ff996e2349eea90d42cc198529a037,Offline
2568,envion.one,http://envion.one,ETH,Phishing,Envion,0x9441a81fb67f44ce7b31c311317e136e7067f8ca,Offline
2651,bluzele.sale,http://bluzele.sale,ETH,Phishing,Bluzelle,0xb2a3fcf38979898e695c88947e3373bf1c2e9b37,Offline
2432,stormtokens.io,http://stormtokens.io/,ETH,Phishing,Storm,0x902d0d5bb6a34307bbd1da33e61ae1654b6cbe1e,Offline
2643,tron-wallet.info,http://tron-wallet.info,ETH,Scamming,Tron,0xf4c87c851d772b0f9e72cca0690327f2bc505015,Offline
2477,oracles-network.org,http://oracles-network.org,ETH,Phishing,Oracles,0xc31fb4c352cb68c847715d46d97c1fa2aa2d0f00,Offline
2475,urtust.io,http://urtust.io,ETH,Phishing,Utrust,0x738a4daae8d4a640172fac4f45b41707bd2197be,Offline
2373,privatix.top,http://privatix.top/,ETH,Phishing,Privatix,0x1aef1e14108786e0b049f37758529d866cc3c7e6,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,0x119240ef17333e8dcb19a0dd4f5fc848981b0ff4,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,0x0310c4385311d225cbcaca26fefc9ab45d3eba3e,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,0x119240ef17333e8dcb19a0dd4f5fc848981b0ff4,Offline
2619,bluzelle.eu,http://bluzelle.eu,ETH,Phishing,Bluzelle,0x0310c4385311d225cbcaca26fefc9ab45d3eba3e,Offline
2556,tronlab.co,http://tronlab.co,ETH,Phishing,Tron,0x2da8703d18afed53b303119e4ff06cf035a9fadb,Active
